"ÃÂÂIndex","Address","City","State","Zipcode","AUTO_UNIQUE_ID_2019-12-02_dbmsmsba_nyc","Source","UpdatedGeocoding","TimeTaken","TransactionId","Version","ErrorMessage","Latitude","Longitude","MatchType","MatchedLocationType","FeatureMatchingResultType","InterpolationType","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","GeocodeQualityType","FeatureMatchingHierarchy","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","FeatureMatchingResultTypeTieBreakingNotes","TieHandlingStrategyType","RegionSize","RegionSizeUnits","naaccrQualCode","naaccrQualType"
"13851","400 E 71st St NYC","New York","NY","",2330,"USCGeocoder",1,187.6636,"","4.1","",40.7667656,-73.9560537,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13856","1827 7 AVE NYC","New York","NY","",2331,"USCGeocoder",1,156.2578,"","4.1","",40.7999987214426,-73.954766020868,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","LinearInterpolation","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","AddressRangeInterpolation","FeatureClassBased","","","1","","ReturnAll","1910.27722182672","Meters","03","StreetSegmentInterpolation"
"13859","320 W 45th St NYC","New York","NY","",2332,"USCGeocoder",1,203.1144,"","4.1","",40.7594953,-73.9894804,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13869","115 E 13th St NYC","New York","NY","",2333,"USCGeocoder",1,265.4864,"","4.1","",40.7333252,-73.9890177,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13872","119 W 23rd St NYC","New York","NY","",2334,"USCGeocoder",1,218.7729,"","4.1","",40.7433613,-73.9935004,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13887","101 CPW NYC","New York","NY","",2335,"USCGeocoder",1,124.8114,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"13889","93 1st Ave NYC","New York","NY","",2336,"USCGeocoder",1,234.4612,"","4.1","",40.7262645,-73.9865046,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13892","S W 60th St NYC","New York","NY","",2337,"USCGeocoder",1,15.6178,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"13897","50 W 58th St NYC","New York","NY","",2338,"USCGeocoder",1,203.1566,"","4.1","",40.7645416,-73.9758676,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13899","1830 1st Ave NYC","New York","NY","",2339,"USCGeocoder",1,218.868,"","4.1","",40.7820487,-73.9449332,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13902","431 W 125th St NYC","New York","NY","",2340,"USCGeocoder",1,249.8109,"","4.1","",40.812244,-73.95506,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13903","107 W 126th St NYC","New York","NY","",2341,"USCGeocoder",1,265.8031,"","4.1","",40.8087777,-73.9455319,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13907","11 W 27th St NYC","New York","NY","",2342,"USCGeocoder",1,203.1873,"","4.1","",40.7442648,-73.9879599,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13910","4 Penn Plz NYC","New York","NY","",2343,"USCGeocoder",1,531.2321,"","4.1","",40.751,-73.9931,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"13914","1285 2nd Ave NYC","New York","NY","",2344,"USCGeocoder",1,202.9906,"","4.1","",40.7659443,-73.9607231,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13929","1407 Broadway NYC","New York","NY","",2345,"USCGeocoder",1,62.6121,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"13958","120 W 31st St NYC","New York","NY","",2346,"USCGeocoder",1,218.438,"","4.1","",40.7482316,-73.9902273,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13959","319 W 42nd St NYC","New York","NY","",2347,"USCGeocoder",1,187.4494,"","4.1","",40.757782,-73.9906867,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13968","6 Bond St NYC","New York","NY","",2348,"USCGeocoder",1,874.9979,"","4.1","",40.7269,-73.9944,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","4","","ReturnAll","0","Meters","00","AddressPoint"
"13971","1391 6th Ave NYC","New York","NY","",2349,"USCGeocoder",1,46.9043,"","4.1","",40.764072932975,-73.9774882323106,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","LinearInterpolation","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","AddressRangeInterpolation","FeatureClassBased","","","1","","ReturnAll","2034.11379506299","Meters","03","StreetSegmentInterpolation"
"13977","505 8TH AVE NYC","New York","NY","",2350,"USCGeocoder",1,500.0374,"","4.1","",40.7531008,-73.9930311,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"13983","240 W 37th St NYC","New York","NY","",2351,"USCGeocoder",1,203.1356,"","4.1","",40.7534973,-73.9909159,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"13993","103A Eldridge St NYC","New York","NY","",2352,"USCGeocoder",1,578.0938,"","4.1","",40.7178091175928,-73.9922438673353,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","LinearInterpolation","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","AddressRangeInterpolation","FeatureClassBased","","","1","","ReturnAll","2518.37089224532","Meters","03","StreetSegmentInterpolation"
"13998","20 W 44th St NYC","New York","NY","",2353,"USCGeocoder",1,203.1277,"","4.1","",40.755252,-73.9813108,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14004","145 W 58th St NYC","New York","NY","",2354,"USCGeocoder",1,218.9369,"","4.1","",40.6452558,-74.0224458,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","93.1952662721894","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14005","214 E 50th St NYC","New York","NY","",2355,"USCGeocoder",1,203.2141,"","4.1","",40.7554338,-73.9701204,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14018","1417 Lexington Ave NYC","New York","NY","",2356,"USCGeocoder",1,187.4975,"","4.1","",40.7837022,-73.9523386,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14021","N Broadway NYC","New York","NY","",2357,"USCGeocoder",1,31.1716,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14037","122 W 117th St NYC","New York","NY","",2358,"USCGeocoder",1,281.1627,"","4.1","",40.8030043,-73.9502062,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14038","55 W 26th St NYC","New York","NY","",2359,"USCGeocoder",1,202.8929,"","4.1","",40.7447413,-73.9910188,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14046","132 W 32nd St NYC","New York","NY","",2360,"USCGeocoder",1,203.087,"","4.1","",40.7489413,-73.9899988,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14049","300 E 95th St NYC","New York","NY","",2361,"USCGeocoder",1,187.7277,"","4.1","",40.7833745,-73.9473683,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14075","440 9th Ave NYC","New York","NY","",2362,"USCGeocoder",1,156.2276,"","4.1","",40.7537981,-73.9957919,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14081","N W 54th St NYC","New York","NY","",2363,"USCGeocoder",1,31.2527,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14082","S E 79th St NYC","New York","NY","",2364,"USCGeocoder",1,15.6413,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14095","","New York","NY","",2365,"USCGeocoder",1,31.1804,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_CITY","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14112","217 Mott St NYC","New York","NY","",2366,"USCGeocoder",1,499.9872,"","4.1","",40.7221,-73.9954,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"14114","160 Mercer St NYC","New York","NY","",2367,"USCGeocoder",1,406.2616,"","4.1","",40.7252,-73.998,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"14115","1014 Lexington Ave NYC","New York","NY","",2368,"USCGeocoder",1,359.2361,"","4.1","",40.7709,-73.962,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"14121","395 EAST 33RD STREET NYC","New York","NY","",2369,"USCGeocoder",1,78.1185,"","4.1","",40.7432231241754,-73.9740856585808,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","LinearInterpolation","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","AddressRangeInterpolation","FeatureClassBased","","","1","","ReturnAll","4834.27624210203","Meters","03","StreetSegmentInterpolation"
"14122","150 E 58th St NYC","New York","NY","",2370,"USCGeocoder",1,203.1566,"","4.1","",40.7611156,-73.9678679,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14125","433 W 34th St NYC","New York","NY","",2371,"USCGeocoder",1,187.5214,"","4.1","",40.754195,-73.997817,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14130","36 E 58th St NYC","New York","NY","",2372,"USCGeocoder",1,515.8839,"","4.1","",40.6546797,-73.9231801,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"14141","E 4th Ave NYC","New York","NY","",2373,"USCGeocoder",1,31.2501,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14143","S W 50th St NYC","New York","NY","",2374,"USCGeocoder",1,31.2669,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14149","53 W 23rd St NYC","New York","NY","",2375,"USCGeocoder",1,187.5025,"","4.1","",40.7425665,-73.9916148,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14169","3933 Broadway NYC","New York","NY","",2376,"USCGeocoder",1,78.1512,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"14170","1850 2nd Ave NYC","New York","NY","",2377,"USCGeocoder",1,203.1213,"","4.1","",40.7839055,-73.9470289,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14178","650 W 177th St NYC","New York","NY","",2378,"USCGeocoder",1,250.3361,"","4.1","",40.8472821,-73.9371789,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14183","457 W 164th St NYC","New York","NY","",2379,"USCGeocoder",1,281.1661,"","4.1","",40.8369473,-73.9379229,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14193","139 W 120th St NYC","New York","NY","",2380,"USCGeocoder",1,265.4106,"","4.1","",40.8054215,-73.9495075,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"14198","515 Grand St NYC","New York","NY","",2381,"USCGeocoder",1,530.8685,"","4.1","",40.7145,-73.982,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"14200","2884 Broadway NYC","New York","NY","",2382,"USCGeocoder",1,78.072,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
